DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,BORROWERS_CTY:Borrowers' country,TC_BORROWERS:Borrowing sector,TC_LENDERS:Lending sector,CG_DTYPE:Credit gap data type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2004-12-31,F:Free,,A:Normal value,153.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2005-03-31,F:Free,,A:Normal value,153.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2005-06-30,F:Free,,A:Normal value,154.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2005-09-30,F:Free,,A:Normal value,156.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2005-12-31,F:Free,,A:Normal value,157.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2006-03-31,F:Free,,A:Normal value,159.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2006-06-30,F:Free,,A:Normal value,161.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2006-09-30,F:Free,,A:Normal value,162.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2006-12-31,F:Free,,A:Normal value,164.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2007-03-31,F:Free,,A:Normal value,165.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2007-06-30,F:Free,,A:Normal value,167.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2007-09-30,F:Free,,A:Normal value,169.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2007-12-31,F:Free,,A:Normal value,170.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2008-03-31,F:Free,,A:Normal value,171.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2008-06-30,F:Free,,A:Normal value,171.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2008-09-30,F:Free,,A:Normal value,172.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2008-12-31,F:Free,,A:Normal value,170.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2009-03-31,F:Free,,A:Normal value,170.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2009-06-30,F:Free,,A:Normal value,171.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2009-09-30,F:Free,,A:Normal value,171.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2009-12-31,F:Free,,A:Normal value,169.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2010-03-31,F:Free,,A:Normal value,167.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2010-06-30,F:Free,,A:Normal value,165.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2010-09-30,F:Free,,A:Normal value,163.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2010-12-31,F:Free,,A:Normal value,160.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2011-03-31,F:Free,,A:Normal value,159.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2011-06-30,F:Free,,A:Normal value,157.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2011-09-30,F:Free,,A:Normal value,156.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2011-12-31,F:Free,,A:Normal value,156.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2012-03-31,F:Free,,A:Normal value,154.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2012-06-30,F:Free,,A:Normal value,153.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2012-09-30,F:Free,,A:Normal value,153.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2012-12-31,F:Free,,A:Normal value,152.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2013-03-31,F:Free,,A:Normal value,151.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2013-06-30,F:Free,,A:Normal value,151.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2013-09-30,F:Free,,A:Normal value,151.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2013-12-31,F:Free,,A:Normal value,151.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2014-03-31,F:Free,,A:Normal value,151.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2014-06-30,F:Free,,A:Normal value,151.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2014-09-30,F:Free,,A:Normal value,150.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2014-12-31,F:Free,,A:Normal value,150.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2015-03-31,F:Free,,A:Normal value,150.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2015-06-30,F:Free,,A:Normal value,150.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2015-09-30,F:Free,,A:Normal value,151.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2015-12-31,F:Free,,A:Normal value,150.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2016-03-31,F:Free,,A:Normal value,151.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2016-06-30,F:Free,,A:Normal value,152.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2016-09-30,F:Free,,A:Normal value,153.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2016-12-31,F:Free,,A:Normal value,152.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2017-03-31,F:Free,,A:Normal value,152.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2017-06-30,F:Free,,A:Normal value,153.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2017-09-30,F:Free,,A:Normal value,153.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2017-12-31,F:Free,,A:Normal value,154.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2018-03-31,F:Free,,A:Normal value,153.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2018-06-30,F:Free,,A:Normal value,153.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2018-09-30,F:Free,,A:Normal value,153.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2018-12-31,F:Free,,A:Normal value,153.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2019-03-31,F:Free,,A:Normal value,153.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2019-06-30,F:Free,,A:Normal value,153.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2019-09-30,F:Free,,A:Normal value,153.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2019-12-31,F:Free,,A:Normal value,153.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2020-03-31,F:Free,,A:Normal value,156.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2020-06-30,F:Free,,A:Normal value,162.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2020-09-30,F:Free,,A:Normal value,163.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2020-12-31,F:Free,,A:Normal value,164.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2021-03-31,F:Free,,A:Normal value,164.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2021-06-30,F:Free,,A:Normal value,162.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2021-09-30,F:Free,,A:Normal value,161.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2021-12-31,F:Free,,A:Normal value,159.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2022-03-31,F:Free,,A:Normal value,158.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2022-06-30,F:Free,,A:Normal value,157.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2022-09-30,F:Free,,A:Normal value,155.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2022-12-31,F:Free,,A:Normal value,153.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2023-03-31,F:Free,,A:Normal value,152.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2023-06-30,F:Free,,A:Normal value,150.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2023-09-30,F:Free,,A:Normal value,148.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2023-12-31,F:Free,,A:Normal value,147.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2024-03-31,F:Free,,A:Normal value,146.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2024-06-30,F:Free,,A:Normal value,145.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2024-09-30,F:Free,,A:Normal value,145.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2024-12-31,F:Free,,A:Normal value,143.0
